[Gene ID]	[source_id]	[Gene Name or Symbol]	[Curated GO Processes]	[Curated GO Process IDs]	[EC numbers]	[Organism]	[Computed GO Process IDs]	[Computed GO Processes]	
CNAG_05333	CNAG_05333-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006355, GO:0006351	regulation of transcription, DNA-templated, transcription, DNA-templated	
CNAG_05334	CNAG_05334-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05334	CNAG_05334-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05335	CNAG_05335-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05336	CNAG_05336-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_05336	CNAG_05336-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_05336	CNAG_05336-t26_3	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_05337	CNAG_05337-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0046373	L-arabinose metabolic process	
CNAG_05337	CNAG_05337-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0046373	L-arabinose metabolic process	
CNAG_05338	CNAG_05338-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05339	CNAG_05339-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05340	CNAG_05340-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_05341	CNAG_05341-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05342	CNAG_05342-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05343	CNAG_05343-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05344	CNAG_05344-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05345	CNAG_05345-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0003333, GO:0055085, GO:0006810	amino acid transmembrane transport, transmembrane transport, transport	
CNAG_05346	CNAG_05346-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_05348	CNAG_05348-t26_1	CDC42	response to latrunculin B	GO:1903956	N/A	C. neoformans var. grubii H99	GO:0006886, GO:0006913, GO:0006184, GO:0015031, GO:0007165, GO:0007264	intracellular protein transport, nucleocytoplasmic transport, obsolete GTP catabolic process, protein transport, signal transduction, small GTPase mediated signal transduction	
CNAG_05349	CNAG_05349-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006355	regulation of transcription, DNA-templated	
CNAG_05350	CNAG_05350-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05350	CNAG_05350-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05351	CNAG_05351-t26_1	PMM1	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0019307, GO:0008152	mannose biosynthetic process, metabolic process	
CNAG_05352	CNAG_05352-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05353	CNAG_05353-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05354	CNAG_05354-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05355	CNAG_05355-t26_1	RSP5	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05356	CNAG_05356-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05357	CNAG_05357-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05358	CNAG_05358-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05359	CNAG_05359-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006281	DNA repair	
CNAG_05360	CNAG_05360-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05363	CNAG_05363-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05364	CNAG_05364-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05364	CNAG_05364-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05365	CNAG_05365-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0009165	nucleotide biosynthetic process	
CNAG_05366	CNAG_05366-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05367	CNAG_05367-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05369	CNAG_05369-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0005975	carbohydrate metabolic process	
CNAG_05369	CNAG_05369-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0005975	carbohydrate metabolic process	
CNAG_05369	CNAG_05369-t26_3	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0005975	carbohydrate metabolic process	
CNAG_05370	CNAG_05370-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05371	CNAG_05371-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05372	CNAG_05372-t26_1	BLP5	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05373	CNAG_05373-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006357	regulation of transcription from RNA polymerase II promoter	
CNAG_05374	CNAG_05374-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05375	CNAG_05375-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05376	CNAG_05376-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05377	CNAG_05377-t26_1	ITR3	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_05378	CNAG_05378-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152	metabolic process	
CNAG_05378	CNAG_05378-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152	metabolic process	
CNAG_05379	CNAG_05379-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05380	CNAG_05380-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006355, GO:0006351	regulation of transcription, DNA-templated, transcription, DNA-templated	
CNAG_05381	CNAG_05381-t26_1	ITR3C	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_05383	CNAG_05383-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05383	CNAG_05383-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05383	CNAG_05383-t26_3	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05384	CNAG_05384-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008654	phospholipid biosynthetic process	
CNAG_05385	CNAG_05385-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006891	intra-Golgi vesicle-mediated transport	
CNAG_05386	CNAG_05386-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006561	proline biosynthetic process	
CNAG_05386	CNAG_05386-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006561	proline biosynthetic process	
CNAG_05387	CNAG_05387-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_05388	CNAG_05388-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006284, GO:0006289	base-excision repair, nucleotide-excision repair	
CNAG_05389	CNAG_05389-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0019752	carboxylic acid metabolic process	
CNAG_05390	CNAG_05390-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05391	CNAG_05391-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05392	CNAG_05392-t26_1	ZAP104	melanin biosynthetic process	GO:0042438	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05393	CNAG_05393-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006281, GO:0006260	DNA repair, DNA replication	
CNAG_05394	CNAG_05394-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006812, GO:0055085	cation transport, transmembrane transport	
CNAG_05395	CNAG_05395-t26_1	VAM6	melanin biosynthetic process	GO:0042438	N/A	C. neoformans var. grubii H99	GO:0006886, GO:0016192	intracellular protein transport, vesicle-mediated transport	
CNAG_05396	CNAG_05396-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05397	CNAG_05397-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05397	CNAG_05397-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05398	CNAG_05398-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006564, GO:0008152	L-serine biosynthetic process, metabolic process	
CNAG_05399	CNAG_05399-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05399	CNAG_05399-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05400	CNAG_05400-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05401	CNAG_05401-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05402	CNAG_05402-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05403	CNAG_05403-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05403	CNAG_05403-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05404	CNAG_05404-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0034968	histone lysine methylation	
CNAG_05404	CNAG_05404-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0034968	histone lysine methylation	
CNAG_05404	CNAG_05404-t26_3	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0034968	histone lysine methylation	
CNAG_05405	CNAG_05405-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05406	CNAG_05406-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0043087	regulation of GTPase activity	
CNAG_05406	CNAG_05406-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0043087	regulation of GTPase activity	
CNAG_05407	CNAG_05407-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05408	CNAG_05408-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05409	CNAG_05409-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006260	DNA replication	
CNAG_05410	CNAG_05410-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05411	CNAG_05411-t26_1	LPI9	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0005975	carbohydrate metabolic process	
CNAG_05412	CNAG_05412-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05413	CNAG_05413-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006506	GPI anchor biosynthetic process	
CNAG_05413	CNAG_05413-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006506	GPI anchor biosynthetic process	
CNAG_05414	CNAG_05414-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05415	CNAG_05415-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05416	CNAG_05416-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0000398	mRNA splicing, via spliceosome	
CNAG_05419	CNAG_05419-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05420	CNAG_05420-t26_1	USV101	capsule organization, melanin biosynthetic process	GO:0045230, GO:0042438	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05421	CNAG_05421-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05422	CNAG_05422-t26_1	LIV11	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05423	CNAG_05423-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0034968	histone lysine methylation	
CNAG_05424	CNAG_05424-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05425	CNAG_05425-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006529, GO:0008152	asparagine biosynthetic process, metabolic process	
CNAG_05426	CNAG_05426-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05427	CNAG_05427-t26_1	GPG1	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05428	CNAG_05428-t26_1	TAF5	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006355	regulation of transcription, DNA-templated	
CNAG_05428	CNAG_05428-t26_2	TAF5	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006355	regulation of transcription, DNA-templated	
CNAG_05429	CNAG_05429-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05430	CNAG_05430-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05431	CNAG_05431-t26_1	RIM101	capsule organization, cell wall organization, chitin localization, hyperosmotic response, induction by symbiont of host immune response, melanin biosynthetic process, pathogenesis, response to alkaline pH, response to iron ion starvation, response to lithium ion	GO:0045230, GO:0071555, GO:0006033, GO:0006972, GO:0052559, GO:0042438, GO:0009405, GO:0010446, GO:1990641, GO:0010226	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05432	CNAG_05432-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05434	CNAG_05434-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05435	CNAG_05435-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05436	CNAG_05436-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05437	CNAG_05437-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05438	CNAG_05438-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05439	CNAG_05439-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006468	protein phosphorylation	
CNAG_05440	CNAG_05440-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114, GO:0008615	oxidation-reduction process, pyridoxine biosynthetic process	
CNAG_05441	CNAG_05441-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05442	CNAG_05442-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006352	DNA-templated transcription, initiation	
CNAG_05443	CNAG_05443-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05444	CNAG_05444-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_05445	CNAG_05445-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05446	CNAG_05446-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006508	proteolysis	
CNAG_05447	CNAG_05447-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006355	regulation of transcription, DNA-templated	
CNAG_05448	CNAG_05448-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05449	CNAG_05449-t26_1	CMT1	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05450	CNAG_05450-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05450	CNAG_05450-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05451	CNAG_05451-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05452	CNAG_05452-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05453	CNAG_05453-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05453	CNAG_05453-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05454	CNAG_05454-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05455	CNAG_05455-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006413	translational initiation	
CNAG_05456	CNAG_05456-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05457	CNAG_05457-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05458	CNAG_05458-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05459	CNAG_05459-t26_1	N/A	response to zinc ion	GO:0010043	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_05460	CNAG_05460-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114, GO:0015940	oxidation-reduction process, pantothenate biosynthetic process	
CNAG_05461	CNAG_05461-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_05462	CNAG_05462-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_05463	CNAG_05463-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05464	CNAG_05464-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05465	CNAG_05465-t26_1	GIB2	capsule organization, melanin biosynthetic process, pathogenesis	GO:0045230, GO:0042438, GO:0009405	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05466	CNAG_05466-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05467	CNAG_05467-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05468	CNAG_05468-t26_1	APN1	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006281	DNA repair	
CNAG_05469	CNAG_05469-t26_1	HRD1	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05470	CNAG_05470-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05471	CNAG_05471-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0005975	carbohydrate metabolic process	
CNAG_05472	CNAG_05472-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0000737, GO:0006259	DNA catabolic process, endonucleolytic, DNA metabolic process	
CNAG_05472	CNAG_05472-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0000737, GO:0006259	DNA catabolic process, endonucleolytic, DNA metabolic process	
CNAG_05472	CNAG_05472-t26_3	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0000737, GO:0006259	DNA catabolic process, endonucleolytic, DNA metabolic process	
CNAG_05473	CNAG_05473-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05475	CNAG_05475-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0051603, GO:0006511	proteolysis involved in cellular protein catabolic process, ubiquitin-dependent protein catabolic process	
CNAG_05476	CNAG_05476-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05477	CNAG_05477-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0045454	cell redox homeostasis	
CNAG_05478	CNAG_05478-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0015031	protein transport	
CNAG_05479	CNAG_05479-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006355, GO:0006351	regulation of transcription, DNA-templated, transcription, DNA-templated	
CNAG_05479	CNAG_05479-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006355, GO:0006351	regulation of transcription, DNA-templated, transcription, DNA-templated	
CNAG_05480	CNAG_05480-t26_1	HXK1	carbon utilization	GO:0015976	N/A	C. neoformans var. grubii H99	GO:0005975	carbohydrate metabolic process	
CNAG_05480	CNAG_05480-t26_2	HXK1	carbon utilization	GO:0015976	N/A	C. neoformans var. grubii H99	GO:0005975	carbohydrate metabolic process	
CNAG_05482	CNAG_05482-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05483	CNAG_05483-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006457	protein folding	
CNAG_05484	CNAG_05484-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006468	protein phosphorylation	
CNAG_05485	CNAG_05485-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0030488	tRNA methylation	
CNAG_05486	CNAG_05486-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006886	intracellular protein transport	
CNAG_05487	CNAG_05487-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05496	CNAG_05496-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0009098	leucine biosynthetic process	
CNAG_05497	CNAG_05497-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0009082, GO:0008152	branched-chain amino acid biosynthetic process, metabolic process	
CNAG_05498	CNAG_05498-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05499	CNAG_05499-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05500	CNAG_05500-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0010508	positive regulation of autophagy	
CNAG_05500	CNAG_05500-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0010508	positive regulation of autophagy	
CNAG_05501	CNAG_05501-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05501	CNAG_05501-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05502	CNAG_05502-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05503	CNAG_05503-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05504	CNAG_05504-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05505	CNAG_05505-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05507	CNAG_05507-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006412	translation	
CNAG_05508	CNAG_05508-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05509	CNAG_05509-t26_1	HIS3	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0000105	histidine biosynthetic process	
CNAG_05510	CNAG_05510-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05510	CNAG_05510-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05511	CNAG_05511-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05512	CNAG_05512-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05513	CNAG_05513-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006184, GO:0015031, GO:0007165, GO:0007264	obsolete GTP catabolic process, protein transport, signal transduction, small GTPase mediated signal transduction	
CNAG_05514	CNAG_05514-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05515	CNAG_05515-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05516	CNAG_05516-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0045132	meiotic chromosome segregation	
CNAG_05516	CNAG_05516-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0045132	meiotic chromosome segregation	
CNAG_05517	CNAG_05517-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_05518	CNAG_05518-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0015031, GO:0006904	protein transport, vesicle docking involved in exocytosis	
CNAG_05519	CNAG_05519-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05520	CNAG_05520-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05521	CNAG_05521-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05522	CNAG_05522-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05523	CNAG_05523-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_05524	CNAG_05524-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	
CNAG_05525	CNAG_05525-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006412	translation	
